,CaseID,AppUnit,案件名稱,DigSite,DigArea,CaseStart,CaseEnd,StrAllowTime,ConstructionUnit,Construction_Man,Construction_Tel,Supervise,Supervise_Man,Supervise_Tel,ExamUnit,ExamDate,Remark,TWD97X,TWD97Y,LAT,LONG,geometry
107,288003,新北峽工字第1112664899號,三峽區竹崙里16-18鄰供水延管工程-管線部分,三峽區竹崙里村里紫微路,申挖工程：柏油，長870公尺，寬1.2公尺，深1.2公尺，面積1044平方公尺；總面積：1044平方公尺,111/6/20,111/11/30,時段性施工，111年06月20日起111年06月24日止，共5日。自訂日間09時至17時；時段性施工，111年06月27日起111年07月01日止，共5日。自訂日間09時至17時；時段性施工，111年07月04日起111年07月08日止，共5日。自訂日間09時至17時；時段性施工，111年07月11日起111年07月15日止，共5日。自訂日間09時至17時；時段性施工，111年07月18日起111年07月22日止，共5日。自訂日間09時至17時；時段性施工，111年07月25日起111年07月27日止，共3日。自訂日間09時至17時；第1次變更：時段性施工，111年10月24日起111年10月28日止，共5日。(自訂日間09時至17時)(展延)；第2次變更：時段性施工，111年10月31日起111年11月04日止，共5日。(自訂日間09時至16時)(展延)；第3次變更：時段性施工，111年11月07日起111年11月08日止，共2日。(自訂日間09時至16時)(展延)；第4次變更：時段性施工，111年11月09日起111年11月11日止，共3日。(自訂日間09時至17時)(展延)；第5次變更：時段性施工，111年11月14日起111年11月18日止，共5日。(自訂日間09時至17時)(展延)；第6次變更：時段性施工，111年11月28日起111年11月30日止，共3日。(自訂日間09時至17時)(展延),壯為工程股份有限公司,張大為,222181201,台灣自來水公司第十二區管理處,黃秉盛,930880153,三峽區公所,2022/6/13,"依新北府水政字第1101805155號公文辦理
說明：一、旨案本府同意道路挖掘免全路幅修復，其路面修復範圍如下：
(一)自來水延管工程(依照經濟部水利署作業要點規定)：路面修復寬度以2.2公尺以內為原則。
(二)用戶新裝工程：管溝寬度兩側各加20公分。",291840.2793,2756228.219,24.9132,121.4142,
108,288621,1112400234,111南區給水裝置工程,新店區屈尺里村里屈尺路125號,申挖工程：柏油，長36公尺，寬0.6公尺，深1.2公尺，面積21.6平方公尺；申挖工程：紅磚，長15.5公尺，寬0.6公尺，深0.5公尺，面積9.3平方公尺；申挖工程：柏油，長41公尺，寬0.6公尺，深0.7公尺，面積24.6平方公尺；總面積：55.5平方公尺,111/7/11,111/11/30,時段性施工，111年07月11日起111年07月20日止，共10日。日間09時至16時；第1次變更：時段性施工，111年07月25日起111年08月03日止，共10日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年09月01日起111年09月10日止，共10日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年11月21日起111年11月30日止，共10日。(日間09時至16時)(展延),壯為工程股份有限公司,張大為,222181201,臺北自來水事業處南區營業分處,梁文政,979213260,新店區公所,2022/7/4,無,305155.2472,2757538.234,24.9246,121.5461,
109,289817,1112403481,111南區給水裝置工程,新店區屈尺里村里自強路219號,申挖工程：柏油，長4.5公尺，寬0.6公尺，深1.2公尺，面積2.7平方公尺；申挖工程：紅磚，長1.5公尺，寬0.6公尺，深0.5公尺，面積0.9平方公尺；總面積：3.6平方公尺,111/7/15,111/11/30,時段性施工，111年07月15日起111年07月24日止，共10日。日間09時至16時；第1次變更：時段性施工，111年09月01日起111年09月10日止，共10日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月21日起111年11月30日止，共10日。(日間09時至16時)(展延),壯為工程股份有限公司,張大為,222181201,臺北自來水事業處南區營業分處,梁文政,979213260,新店區公所,2022/7/14,無,305241.6061,2756966.926,24.9195,121.5469,
110,290848,1112409934,新北市新店地區污水下水道系統(第二期)新建工程第五標分支管網及用戶接管,新店區寶安里村里中興路三段205巷8弄,申挖工程：柏油，長30公尺，寬0.8公尺，深1.8公尺，面積24平方公尺；總面積：24平方公尺,111/8/30,111/11/30,時段性施工，111年08月30日起111年09月30日止，共32日。日間09時至16時；第1次變更：時段性施工，111年10月03日起111年11月02日止，共31日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月03日起111年11月30日止，共28日。(日間09時至16時)(展延),宏錩工程有限公司,劉啟峰,222115383,內政部營建署下水道工程處北區分處第四工務所,傅彥斌,920780154,新店區公所,2022/10/14,,304829.9317,2763862.941,24.9817,121.5431,
111,291076,1112722689,NFCXXK173F(000624)配合康寧街數位匯流建設,汐止區北峰里村里康寧街378號,申挖工程：柏油，長180公尺，寬0.4公尺，深1.2公尺，面積72平方公尺；總面積：72平方公尺,111/9/1,111/11/30,時段性施工，111年09月01日起111年09月30日止，共30日。自訂日間09時至22時自訂夜間23時至隔日06時；第1次變更：時段性施工，111年10月01日起111年10月31日止，共31日。(夜間22時至隔日06時)(展延)；第2次變更：時段性施工，111年11月01日起111年11月30日止，共30日。(夜間22時至隔日06時)(展延),俍銓營造工程有限公司,楊瑞昌,928113938,中華電信股份有限公司基隆營運處,王睿圳,911906168,汐止區公所,2022/8/3,,313495.8885,2773461.596,25.068,121.6294,
112,292188,1112411600,新北市新店地區污水下水道系統(第二期)新建工程第五標分支管網及用戶接管,新店區五峯里村里五峰路65巷,申挖工程：柏油，長35公尺，寬0.8公尺，深2公尺，面積28平方公尺；總面積：28平方公尺,111/9/1,111/11/30,時段性施工，111年09月01日起111年09月30日止，共30日。日間09時至16時；第1次變更：時段性施工，111年10月04日起111年10月31日止，共28日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月01日起111年11月20日止，共20日。(日間09時至16時)(展延)；第3次變更：時段性施工，111年11月27日起111年11月30日止，共4日。(日間09時至16時)(展延),宏錩工程有限公司,劉啟峰,222115383,內政部營建署下水道工程處北區分處第四工務所,郭偉民,915150002,新店區公所,2022/8/29,,305213.6418,2762375.433,24.9683,121.5468,
113,292905,新北淡工字第1112723499號,淡海新市鎮智慧交通場域試驗研究二期計畫,淡水區崁頂里村里後州路一段,申挖工程：紅磚，長141.5公尺，寬0.6公尺，深0.5公尺，面積84.9平方公尺；孔蓋工程：紅磚，長9.6公尺，寬0.8公尺，深1.2公尺，面積7.7平方公尺；總面積：92.6平方公尺,111/11/7,111/11/30,時段性施工，111年11月07日起111年11月30日止，共24日。日間09時至16時夜間22時至隔日06時,杰昇工程有限公司,周敏杰,02-26815368,紅樹林有線電視股份有限公司,洪銘宗,935953650,淡水區公所,2022/10/28,1.淡水區後州路一段 (崁頂三路口) 2.淡水區後州路一段(新市五路二段口) 3.淡水區新市五路二段(崁頂三路口)4.崁頂二路(新市五路三段口)5.淡水區後州路一段(新市三路一段口)6.新市二路二段(後州路一段口)7.新市二路二段(崁頂三路口)8.新市二路三段(濱海路二段202巷口),293361.1948,2787565.301,25.1961,121.4303,
114,293536,1112416910,新北市新店地區污水下水道系統(第二期)新建工程第三標分支管網,新店區德安里村里安豐路48號,潛盾工程：柏油，長2公尺，寬2公尺，深6公尺，面積4平方公尺；潛盾工程：柏油，長2.5公尺，寬2.5公尺，深10公尺，面積6.2平方公尺；潛盾工程：柏油，長3公尺，寬3公尺，深10公尺，面積9平方公尺；潛盾工程：柏油，長3公尺，寬3公尺，深10公尺，面積9平方公尺；潛盾工程：柏油，長2.5公尺，寬2.5公尺，深9公尺，面積6.2平方公尺；潛盾工程：柏油，長2公尺，寬2公尺，深9公尺，面積4平方公尺；潛盾工程：柏油，長2.5公尺，寬2.5公尺，深8公尺，面積6.2平方公尺；潛盾工程：柏油，長2公尺，寬2公尺，深8公尺，面積4平方公尺；潛盾工程：柏油，長2公尺，寬2公尺，深6公尺，面積4平方公尺；潛盾工程：柏油，長2公尺，寬2公尺，深6公尺，面積4平方公尺；總面積：56.6平方公尺,111/10/1,111/11/30,時段性施工，111年10月01日起111年10月31日止，共31日。日間09時至16時；第1次變更：時段性施工，111年11月01日起111年11月19日止，共19日。(日間09時至16時)(展延)；第2次變更：時段性施工，111年11月28日起111年11月30日止，共3日。(日間09時至16時)(展延),東鑫龍營造有限公司,郭崇記,225283407,內政部營建署下水道工程處北區分處第一工務所,許益晨,937001675,新店區公所,2022/9/28,,300377.4559,2760801.592,24.9542,121.4989,
115,294454,1112275023,台電(27931)-淺埋改善工程,中和區仁和里村里和城路一段268號,申挖工程：柏油，長107公尺，寬0.6公尺，深1.2公尺，面積64.2平方公尺；總面積：64.2平方公尺,111/11/16,111/11/30,時段性施工，111年11月16日起111年11月30日止，共15日。日間09時至16時夜間22時至隔日06時,永騰工程股份有限公司,高畦銨,8666-7567,台灣電力股份有限公司台北南區營業處,陳福勝,937676588,中和區公所,2022/11/1,"台電(27931)-淺埋改善工程
管路為日間施工，銑鋪為夜間施工",298753.4536,2765161.202,24.9937,121.483,
116,294829,新北淡工字第1112722431號,111年淡水所配合公所道路施工汰換管線工程,淡水區幸福里村里英專路3號,申挖工程：柏油，長370公尺，寬1公尺，深1.4公尺，面積370平方公尺；總面積：370平方公尺,111/11/1,111/11/30,時段性施工，111年11月01日起111年11月30日止，共30日。自訂日間08時至17時,桔原企業有限公司,廖天財,(02)26290619,台灣自來水股份有限公司第一區管理處淡水營運所,呂明哲,905930265,淡水區公所,2022/10/31,本機關保證依上述數量施作，其他特殊設施及數量則註記於說明，如有不符願依自治條例、市區道路條例及公路法規定辦理。,294920.3396,2784754.354,25.1707,121.4456,
117,294946,1116區10-10,110北區管網汰換工程(DIP粉體管專標),三重區光田里村里重陽路一段138號,申挖工程：混凝土，長12.8公尺，寬0.3公尺，深0.3公尺，面積3.8平方公尺；申挖工程：紅磚，長45公尺，寬0.6公尺，深0.5公尺，面積27平方公尺；總面積：30.8平方公尺,111/11/1,111/11/30,時段性施工，111年11月01日起111年11月30日止，共30日。日間09時至16時,順盛工程有限公司,陳榮傑,02-25965880,臺北自來水事業處北區營業分處,陳志隆,909232897,三重區公所,2022/10/28,柏油路段另案向養工處申請(申請編號294956)。,299095.5473,2772539.845,25.0603,121.4866,
118,294956,新北工養字第1114876688號,110北區管網汰換工程(DIP粉體管專標),三重區光田里村里重陽路一段,申挖工程：柏油，長165公尺，寬0.7公尺，深1.2公尺，面積115.5平方公尺；總面積：115.5平方公尺,111/11/1,111/11/30,時段性施工，111年11月01日起111年11月30日止，共30日。日間09時至16時,順盛工程有限公司,陳榮傑,02-25965880,臺北自來水事業處北區營業分處,陳志隆,909232897,新北市政府工務局,2022/10/27,人行道另案向區公所申請(申請編號294946)。,299098.0808,2772560.772,25.0604,121.4866,
119,295132,1112422129,新店污水下水道(第二期)新建工程第一標分支管網及用戶接管(含一期未納戶)後續工程,新店區五峯里村里中興路一段281號,申挖工程：紅磚，長61.1公尺，寬0.8公尺，深1.5公尺，面積48.9平方公尺；申挖工程：柏油，長879.1公尺，寬0.8公尺，深1.8公尺，面積703.3平方公尺；總面積：752.2平方公尺,111/10/28,111/11/30,時段性施工，111年10月28日起111年11月20日止，共24日。日間09時至16時；時段性施工，111年11月27日起111年11月30日止，共4日。日間09時至16時,勤成營造有限公司,盧宏銘,02-2918-9998,內政部營建署下水道工程處北區分處第四工務所,郭偉民,915150002,新店區公所,2022/10/27,,304967.7515,2762447.056,24.9689,121.5444,
120,295426,1112423141,新北市新店地區污水下水道系統(第二期)新建工程第五標分支管網及用戶接管,新店區中興里村里檳榔路5巷,申挖工程：柏油，長150公尺，寬0.8公尺，深3公尺，面積120平方公尺；總面積：120平方公尺,111/11/12,111/11/30,時段性施工，111年11月12日起111年11月20日止，共9日。日間09時至16時；時段性施工，111年11月27日起111年11月30日止，共4日。日間09時至16時,宏錩工程有限公司,劉啟峰,222115383,內政部營建署下水道工程處北區分處第四工務所,郭偉民,915150002,新店區公所,2022/11/1,,304617.2299,2762012.45,24.965,121.5409,
